C:\Users\jnajmon\PycharmProjects\ANN_derivatives_TO\venv\Scripts\python.exe "C:\Program Files\JetBrains\PyCharm 2021.2.3\plugins\python\helpers\pydev\pydevconsole.py" --mode=client --port=60715
import sys; print('Python %s on %s' % (sys.version, sys.platform))
sys.path.extend(['C:\\Users\\jnajmon\\PycharmProjects\\ANN_derivatives_TO', 'C:/Users/jnajmon/PycharmProjects/ANN_derivatives_TO'])
Python 3.9.5 (tags/v3.9.5:0a7dcbd, May  3 2021, 17:27:52) [MSC v.1928 64 bit (AMD64)]
Type 'copyright', 'credits' or 'license' for more information
IPython 8.14.0 -- An enhanced Interactive Python. Type '?' for help.
PyDev console: using IPython 8.14.0
Python 3.9.5 (tags/v3.9.5:0a7dcbd, May  3 2021, 17:27:52) [MSC v.1928 64 bit (AMD64)] on win32
runfile('C:/Users/jnajmon/PycharmProjects/ANN_derivatives_TO/Run_HBTO_ANN.py', wdir='C:/Users/jnajmon/PycharmProjects/ANN_derivatives_TO')
| niter |f evals|CG iter|  obj func   |tr radius |   opt    |  c viol  | penalty  |barrier param|CG stop|
|  356  |  465  | 3296  | +1.0124e+02 | 2.70e-01 | 1.06e-02 | 1.19e-07 | 1.00e+00 |  2.00e-02   |   2   |
|  357  |  467  | 3303  | +1.0124e+02 | 1.35e-01 | 1.06e-02 | 1.19e-07 | 1.00e+00 |  2.00e-02   |   2   |
|  358  |  468  | 3307  | +1.0122e+02 | 2.70e-01 | 1.06e-02 | 1.19e-07 | 1.00e+00 |  2.00e-02   |   2   |
|  359  |  470  | 3314  | +1.0122e+02 | 1.35e-01 | 1.06e-02 | 1.19e-07 | 1.00e+00 |  2.00e-02   |   2   |
|  360  |  471  | 3318  | +1.0120e+02 | 2.70e-01 | 1.06e-02 | 1.19e-07 | 1.00e+00 |  2.00e-02   |   2   |
|  361  |  473  | 3324  | +1.0120e+02 | 1.35e-01 | 1.06e-02 | 1.19e-07 | 1.00e+00 |  2.00e-02   |   2   |
|  362  |  474  | 3328  | +1.0119e+02 | 2.70e-01 | 1.06e-02 | 1.19e-07 | 1.00e+00 |  2.00e-02   |   2   |
|  363  |  476  | 3334  | +1.0119e+02 | 1.35e-01 | 1.06e-02 | 1.19e-07 | 1.00e+00 |  2.00e-02   |   2   |
|  364  |  477  | 3338  | +1.0117e+02 | 2.70e-01 | 1.06e-02 | 1.19e-07 | 1.00e+00 |  2.00e-02   |   2   |
|  365  |  479  | 3344  | +1.0117e+02 | 1.35e-01 | 1.06e-02 | 1.19e-07 | 1.00e+00 |  2.00e-02   |   2   |
|  366  |  480  | 3348  | +1.0115e+02 | 2.70e-01 | 1.06e-02 | 1.19e-07 | 1.00e+00 |  2.00e-02   |   2   |
|  367  |  482  | 3354  | +1.0115e+02 | 1.35e-01 | 1.06e-02 | 1.19e-07 | 1.00e+00 |  2.00e-02   |   2   |
|  368  |  483  | 3358  | +1.0113e+02 | 2.70e-01 | 1.06e-02 | 1.19e-07 | 1.00e+00 |  2.00e-02   |   2   |
|  369  |  485  | 3364  | +1.0113e+02 | 1.35e-01 | 1.06e-02 | 1.19e-07 | 1.00e+00 |  2.00e-02   |   2   |
|  370  |  486  | 3368  | +1.0111e+02 | 2.70e-01 | 1.06e-02 | 1.19e-07 | 1.00e+00 |  2.00e-02   |   2   |
|  371  |  488  | 3374  | +1.0111e+02 | 1.35e-01 | 1.06e-02 | 1.19e-07 | 1.00e+00 |  2.00e-02   |   2   |
|  372  |  489  | 3378  | +1.0109e+02 | 2.70e-01 | 1.06e-02 | 1.19e-07 | 1.00e+00 |  2.00e-02   |   2   |
|  373  |  491  | 3384  | +1.0109e+02 | 1.35e-01 | 1.06e-02 | 1.19e-07 | 1.00e+00 |  2.00e-02   |   2   |
|  374  |  492  | 3388  | +1.0107e+02 | 2.70e-01 | 1.06e-02 | 1.19e-07 | 1.00e+00 |  2.00e-02   |   2   |
|  375  |  494  | 3394  | +1.0107e+02 | 1.35e-01 | 1.06e-02 | 1.19e-07 | 1.00e+00 |  2.00e-02   |   2   |
|  376  |  495  | 3398  | +1.0106e+02 | 2.70e-01 | 1.06e-02 | 1.19e-07 | 1.00e+00 |  2.00e-02   |   2   |
|  377  |  497  | 3404  | +1.0106e+02 | 1.35e-01 | 1.06e-02 | 1.19e-07 | 1.00e+00 |  2.00e-02   |   2   |
|  378  |  498  | 3408  | +1.0104e+02 | 2.70e-01 | 1.06e-02 | 1.19e-07 | 1.00e+00 |  2.00e-02   |   2   |
|  379  |  500  | 3414  | +1.0104e+02 | 1.35e-01 | 1.06e-02 | 1.19e-07 | 1.00e+00 |  2.00e-02   |   2   |
|  380  |  501  | 3418  | +1.0102e+02 | 2.70e-01 | 1.06e-02 | 1.19e-07 | 1.00e+00 |  2.00e-02   |   2   |
|  381  |  503  | 3424  | +1.0102e+02 | 1.35e-01 | 1.06e-02 | 1.19e-07 | 1.00e+00 |  2.00e-02   |   2   |
|  382  |  504  | 3428  | +1.0100e+02 | 2.70e-01 | 1.06e-02 | 1.19e-07 | 1.00e+00 |  2.00e-02   |   2   |
|  383  |  506  | 3434  | +1.0100e+02 | 1.35e-01 | 1.06e-02 | 1.19e-07 | 1.00e+00 |  2.00e-02   |   2   |
|  384  |  507  | 3438  | +1.0098e+02 | 2.70e-01 | 1.06e-02 | 1.18e-07 | 1.00e+00 |  2.00e-02   |   2   |
|  385  |  509  | 3444  | +1.0098e+02 | 1.35e-01 | 1.06e-02 | 1.18e-07 | 1.00e+00 |  2.00e-02   |   2   |
|  386  |  510  | 3448  | +1.0096e+02 | 2.70e-01 | 1.06e-02 | 1.18e-07 | 1.00e+00 |  2.00e-02   |   2   |
|  387  |  512  | 3454  | +1.0096e+02 | 1.35e-01 | 1.06e-02 | 1.18e-07 | 1.00e+00 |  2.00e-02   |   2   |
|  388  |  513  | 3458  | +1.0094e+02 | 2.70e-01 | 1.06e-02 | 1.18e-07 | 1.00e+00 |  2.00e-02   |   2   |
|  389  |  515  | 3464  | +1.0094e+02 | 1.35e-01 | 1.06e-02 | 1.18e-07 | 1.00e+00 |  2.00e-02   |   2   |
|  390  |  516  | 3468  | +1.0093e+02 | 1.35e-01 | 1.06e-02 | 1.18e-07 | 1.00e+00 |  2.00e-02   |   2   |
|  391  |  517  | 3472  | +1.0091e+02 | 1.35e-01 | 1.06e-02 | 1.18e-07 | 1.00e+00 |  2.00e-02   |   2   |
|  392  |  518  | 3476  | +1.0089e+02 | 1.35e-01 | 1.06e-02 | 1.18e-07 | 1.00e+00 |  2.00e-02   |   2   |
|  393  |  519  | 3480  | +1.0087e+02 | 1.35e-01 | 1.06e-02 | 1.17e-07 | 1.00e+00 |  2.00e-02   |   2   |
|  394  |  520  | 3484  | +1.0085e+02 | 1.35e-01 | 1.06e-02 | 1.17e-07 | 1.00e+00 |  2.00e-02   |   2   |
|  395  |  521  | 3488  | +1.0083e+02 | 1.35e-01 | 1.06e-02 | 1.17e-07 | 1.00e+00 |  2.00e-02   |   2   |
|  396  |  522  | 3492  | +1.0082e+02 | 1.35e-01 | 1.06e-02 | 1.17e-07 | 1.00e+00 |  2.00e-02   |   2   |
|  397  |  523  | 3496  | +1.0080e+02 | 1.35e-01 | 1.05e-02 | 1.16e-07 | 1.00e+00 |  2.00e-02   |   2   |
|  398  |  524  | 3500  | +1.0078e+02 | 1.35e-01 | 1.05e-02 | 1.16e-07 | 1.00e+00 |  2.00e-02   |   2   |
|  399  |  525  | 3504  | +1.0076e+02 | 1.35e-01 | 1.05e-02 | 1.16e-07 | 1.00e+00 |  2.00e-02   |   2   |
|  400  |  526  | 3508  | +1.0075e+02 | 1.35e-01 | 1.05e-02 | 1.16e-07 | 1.00e+00 |  2.00e-02   |   2   |
|  401  |  527  | 3512  | +1.0073e+02 | 1.35e-01 | 1.05e-02 | 1.15e-07 | 1.00e+00 |  2.00e-02   |   2   |
|  402  |  528  | 3516  | +1.0071e+02 | 1.35e-01 | 1.05e-02 | 1.15e-07 | 1.00e+00 |  2.00e-02   |   2   |
|  403  |  529  | 3520  | +1.0069e+02 | 1.35e-01 | 1.05e-02 | 1.15e-07 | 1.00e+00 |  2.00e-02   |   2   |
|  404  |  530  | 3524  | +1.0068e+02 | 1.35e-01 | 1.05e-02 | 1.15e-07 | 1.00e+00 |  2.00e-02   |   2   |
|  405  |  531  | 3528  | +1.0066e+02 | 1.35e-01 | 1.05e-02 | 1.15e-07 | 1.00e+00 |  2.00e-02   |   2   |
|  406  |  532  | 3532  | +1.0064e+02 | 1.35e-01 | 1.05e-02 | 1.14e-07 | 1.00e+00 |  2.00e-02   |   2   |
|  407  |  533  | 3536  | +1.0063e+02 | 1.35e-01 | 1.05e-02 | 1.14e-07 | 1.00e+00 |  2.00e-02   |   2   |
|  408  |  534  | 3540  | +1.0061e+02 | 1.35e-01 | 1.05e-02 | 1.14e-07 | 1.00e+00 |  2.00e-02   |   2   |
|  409  |  535  | 3544  | +1.0059e+02 | 1.35e-01 | 1.05e-02 | 1.14e-07 | 1.00e+00 |  2.00e-02   |   2   |
|  410  |  536  | 3548  | +1.0058e+02 | 1.35e-01 | 1.05e-02 | 1.14e-07 | 1.00e+00 |  2.00e-02   |   2   |
|  411  |  537  | 3552  | +1.0056e+02 | 1.35e-01 | 1.05e-02 | 1.13e-07 | 1.00e+00 |  2.00e-02   |   2   |
|  412  |  538  | 3556  | +1.0055e+02 | 1.35e-01 | 1.05e-02 | 1.13e-07 | 1.00e+00 |  2.00e-02   |   2   |
|  413  |  539  | 3560  | +1.0053e+02 | 1.35e-01 | 1.05e-02 | 1.13e-07 | 1.00e+00 |  2.00e-02   |   2   |
|  414  |  540  | 3564  | +1.0051e+02 | 1.35e-01 | 1.05e-02 | 1.13e-07 | 1.00e+00 |  2.00e-02   |   2   |
|  415  |  541  | 3568  | +1.0050e+02 | 1.35e-01 | 1.05e-02 | 1.13e-07 | 1.00e+00 |  2.00e-02   |   2   |
|  416  |  542  | 3572  | +1.0048e+02 | 1.35e-01 | 1.05e-02 | 1.12e-07 | 1.00e+00 |  2.00e-02   |   2   |
|  417  |  543  | 3576  | +1.0047e+02 | 1.35e-01 | 1.05e-02 | 1.12e-07 | 1.00e+00 |  2.00e-02   |   2   |
|  418  |  544  | 3580  | +1.0045e+02 | 1.35e-01 | 1.05e-02 | 1.12e-07 | 1.00e+00 |  2.00e-02   |   2   |
|  419  |  545  | 3584  | +1.0044e+02 | 1.35e-01 | 1.06e-02 | 1.12e-07 | 1.00e+00 |  2.00e-02   |   2   |
|  420  |  546  | 3588  | +1.0042e+02 | 1.35e-01 | 1.06e-02 | 1.12e-07 | 1.00e+00 |  2.00e-02   |   2   |
|  421  |  547  | 3592  | +1.0041e+02 | 1.35e-01 | 1.06e-02 | 1.12e-07 | 1.00e+00 |  2.00e-02   |   2   |
|  422  |  548  | 3596  | +1.0039e+02 | 1.35e-01 | 1.06e-02 | 1.12e-07 | 1.00e+00 |  2.00e-02   |   2   |
|  423  |  549  | 3600  | +1.0038e+02 | 1.35e-01 | 1.06e-02 | 1.12e-07 | 1.00e+00 |  2.00e-02   |   2   |
|  424  |  550  | 3604  | +1.0036e+02 | 1.35e-01 | 1.06e-02 | 1.12e-07 | 1.00e+00 |  2.00e-02   |   2   |
|  425  |  551  | 3608  | +1.0035e+02 | 1.35e-01 | 1.06e-02 | 1.11e-07 | 1.00e+00 |  2.00e-02   |   2   |
|  426  |  552  | 3612  | +1.0034e+02 | 1.35e-01 | 1.06e-02 | 1.11e-07 | 1.00e+00 |  2.00e-02   |   2   |
|  427  |  553  | 3616  | +1.0032e+02 | 1.35e-01 | 1.06e-02 | 1.11e-07 | 1.00e+00 |  2.00e-02   |   2   |
|  428  |  554  | 3620  | +1.0031e+02 | 1.35e-01 | 1.06e-02 | 1.11e-07 | 1.00e+00 |  2.00e-02   |   2   |
|  429  |  556  | 3624  | +1.0030e+02 | 1.35e-01 | 1.06e-02 | 9.09e-12 | 1.00e+00 |  2.00e-02   |   2   |
|  430  |  558  | 3628  | +1.0030e+02 | 6.75e-02 | 1.06e-02 | 9.09e-12 | 1.00e+00 |  2.00e-02   |   2   |
|  431  |  559  | 3631  | +1.0028e+02 | 1.35e-01 | 1.06e-02 | 7.36e-08 | 1.00e+00 |  2.00e-02   |   2   |
|  432  |  561  | 3635  | +1.0028e+02 | 6.75e-02 | 1.06e-02 | 7.36e-08 | 1.00e+00 |  2.00e-02   |   2   |
|  433  |  562  | 3638  | +1.0027e+02 | 1.35e-01 | 1.05e-02 | 7.35e-08 | 1.00e+00 |  2.00e-02   |   2   |
|  434  |  564  | 3642  | +1.0027e+02 | 6.75e-02 | 1.05e-02 | 7.35e-08 | 1.00e+00 |  2.00e-02   |   2   |
|  435  |  565  | 3645  | +1.0025e+02 | 1.35e-01 | 1.04e-02 | 7.34e-08 | 1.00e+00 |  2.00e-02   |   2   |
|  436  |  567  | 3649  | +1.0025e+02 | 6.75e-02 | 1.04e-02 | 7.34e-08 | 1.00e+00 |  2.00e-02   |   2   |
|  437  |  568  | 3652  | +1.0024e+02 | 1.35e-01 | 1.04e-02 | 7.33e-08 | 1.00e+00 |  2.00e-02   |   2   |
|  438  |  570  | 3656  | +1.0024e+02 | 6.75e-02 | 1.04e-02 | 7.33e-08 | 1.00e+00 |  2.00e-02   |   2   |
|  439  |  571  | 3659  | +1.0022e+02 | 1.35e-01 | 1.03e-02 | 7.32e-08 | 1.00e+00 |  2.00e-02   |   2   |
|  440  |  573  | 3663  | +1.0022e+02 | 6.75e-02 | 1.03e-02 | 7.32e-08 | 1.00e+00 |  2.00e-02   |   2   |
|  441  |  574  | 3666  | +1.0021e+02 | 1.35e-01 | 1.02e-02 | 7.31e-08 | 1.00e+00 |  2.00e-02   |   2   |
|  442  |  576  | 3670  | +1.0021e+02 | 6.75e-02 | 1.02e-02 | 7.31e-08 | 1.00e+00 |  2.00e-02   |   2   |
|  443  |  577  | 3673  | +1.0020e+02 | 1.35e-01 | 1.02e-02 | 7.30e-08 | 1.00e+00 |  2.00e-02   |   2   |
|  444  |  579  | 3677  | +1.0020e+02 | 6.75e-02 | 1.02e-02 | 7.30e-08 | 1.00e+00 |  2.00e-02   |   2   |
|  445  |  580  | 3680  | +1.0018e+02 | 1.35e-01 | 1.01e-02 | 7.29e-08 | 1.00e+00 |  2.00e-02   |   2   |
|  446  |  582  | 3684  | +1.0018e+02 | 6.75e-02 | 1.01e-02 | 7.29e-08 | 1.00e+00 |  2.00e-02   |   2   |
|  447  |  583  | 3687  | +1.0017e+02 | 1.35e-01 | 1.01e-02 | 7.29e-08 | 1.00e+00 |  2.00e-02   |   2   |
|  448  |  585  | 3691  | +1.0017e+02 | 6.75e-02 | 1.01e-02 | 7.29e-08 | 1.00e+00 |  2.00e-02   |   2   |
|  449  |  586  | 3694  | +1.0016e+02 | 1.35e-01 | 9.99e-03 | 7.28e-08 | 1.00e+00 |  2.00e-02   |   2   |
|  450  |  588  | 3698  | +1.0016e+02 | 6.75e-02 | 9.99e-03 | 7.28e-08 | 1.00e+00 |  2.00e-02   |   2   |
|  451  |  589  | 3700  | +1.0014e+02 | 1.35e-01 | 9.92e-03 | 7.26e-08 | 1.00e+00 |  2.00e-02   |   2   |
|  452  |  591  | 3703  | +1.0014e+02 | 6.75e-02 | 9.92e-03 | 7.26e-08 | 1.00e+00 |  2.00e-02   |   2   |
|  453  |  592  | 3705  | +1.0013e+02 | 1.35e-01 | 9.86e-03 | 7.24e-08 | 1.00e+00 |  2.00e-02   |   2   |
|  454  |  594  | 3708  | +1.0013e+02 | 6.75e-02 | 9.86e-03 | 7.24e-08 | 1.00e+00 |  2.00e-02   |   2   |
|  455  |  595  | 3710  | +1.0012e+02 | 1.35e-01 | 9.80e-03 | 7.22e-08 | 1.00e+00 |  2.00e-02   |   2   |
|  456  |  597  | 3713  | +1.0012e+02 | 6.75e-02 | 9.80e-03 | 7.22e-08 | 1.00e+00 |  2.00e-02   |   2   |
|  457  |  598  | 3715  | +1.0010e+02 | 1.35e-01 | 9.73e-03 | 7.20e-08 | 1.00e+00 |  2.00e-02   |   2   |
|  458  |  600  | 3718  | +1.0010e+02 | 6.75e-02 | 9.73e-03 | 7.20e-08 | 1.00e+00 |  2.00e-02   |   2   |
|  459  |  601  | 3720  | +1.0009e+02 | 1.35e-01 | 9.67e-03 | 7.18e-08 | 1.00e+00 |  2.00e-02   |   2   |
|  460  |  603  | 3723  | +1.0009e+02 | 6.75e-02 | 9.67e-03 | 7.18e-08 | 1.00e+00 |  2.00e-02   |   2   |
|  461  |  604  | 3725  | +1.0008e+02 | 1.35e-01 | 9.61e-03 | 7.15e-08 | 1.00e+00 |  2.00e-02   |   2   |
|  462  |  606  | 3728  | +1.0008e+02 | 6.75e-02 | 9.61e-03 | 7.15e-08 | 1.00e+00 |  2.00e-02   |   2   |
|  463  |  607  | 3730  | +1.0006e+02 | 1.35e-01 | 9.55e-03 | 7.13e-08 | 1.00e+00 |  2.00e-02   |   2   |
|  464  |  609  | 3733  | +1.0006e+02 | 6.75e-02 | 9.55e-03 | 7.13e-08 | 1.00e+00 |  2.00e-02   |   2   |
|  465  |  610  | 3735  | +1.0005e+02 | 1.35e-01 | 9.48e-03 | 7.11e-08 | 1.00e+00 |  2.00e-02   |   2   |
|  466  |  612  | 3738  | +1.0005e+02 | 6.75e-02 | 9.48e-03 | 7.11e-08 | 1.00e+00 |  2.00e-02   |   2   |
|  467  |  613  | 3740  | +1.0004e+02 | 1.35e-01 | 9.42e-03 | 7.09e-08 | 1.00e+00 |  2.00e-02   |   2   |
|  468  |  615  | 3743  | +1.0004e+02 | 6.75e-02 | 9.42e-03 | 7.09e-08 | 1.00e+00 |  2.00e-02   |   2   |
|  469  |  616  | 3745  | +1.0003e+02 | 1.35e-01 | 9.36e-03 | 7.07e-08 | 1.00e+00 |  2.00e-02   |   2   |
|  470  |  618  | 3748  | +1.0003e+02 | 6.75e-02 | 9.36e-03 | 7.07e-08 | 1.00e+00 |  2.00e-02   |   2   |
|  471  |  619  | 3750  | +1.0001e+02 | 1.35e-01 | 9.30e-03 | 7.05e-08 | 1.00e+00 |  2.00e-02   |   2   |
|  472  |  621  | 3753  | +1.0001e+02 | 6.75e-02 | 9.30e-03 | 7.05e-08 | 1.00e+00 |  2.00e-02   |   2   |
|  473  |  622  | 3755  | +1.0000e+02 | 1.35e-01 | 9.24e-03 | 7.03e-08 | 1.00e+00 |  2.00e-02   |   2   |
|  474  |  624  | 3758  | +1.0000e+02 | 6.75e-02 | 9.24e-03 | 7.03e-08 | 1.00e+00 |  2.00e-02   |   2   |
|  475  |  625  | 3760  | +9.9990e+01 | 1.35e-01 | 9.18e-03 | 7.01e-08 | 1.00e+00 |  2.00e-02   |   2   |
|  476  |  627  | 3763  | +9.9990e+01 | 6.75e-02 | 9.18e-03 | 7.01e-08 | 1.00e+00 |  2.00e-02   |   2   |
|  477  |  628  | 3765  | +9.9977e+01 | 1.35e-01 | 9.11e-03 | 6.99e-08 | 1.00e+00 |  2.00e-02   |   2   |
|  478  |  630  | 3768  | +9.9977e+01 | 6.75e-02 | 9.11e-03 | 6.99e-08 | 1.00e+00 |  2.00e-02   |   2   |
|  479  |  631  | 3770  | +9.9966e+01 | 1.35e-01 | 9.05e-03 | 6.97e-08 | 1.00e+00 |  2.00e-02   |   2   |
|  480  |  633  | 3773  | +9.9966e+01 | 6.75e-02 | 9.05e-03 | 6.97e-08 | 1.00e+00 |  2.00e-02   |   2   |
|  481  |  634  | 3775  | +9.9954e+01 | 1.35e-01 | 8.99e-03 | 6.95e-08 | 1.00e+00 |  2.00e-02   |   2   |
|  482  |  636  | 3778  | +9.9954e+01 | 6.75e-02 | 8.99e-03 | 6.95e-08 | 1.00e+00 |  2.00e-02   |   2   |
|  483  |  637  | 3780  | +9.9942e+01 | 1.35e-01 | 8.93e-03 | 6.93e-08 | 1.00e+00 |  2.00e-02   |   2   |
|  484  |  639  | 3783  | +9.9942e+01 | 6.75e-02 | 8.93e-03 | 6.93e-08 | 1.00e+00 |  2.00e-02   |   2   |
|  485  |  640  | 3785  | +9.9930e+01 | 1.35e-01 | 8.87e-03 | 6.91e-08 | 1.00e+00 |  2.00e-02   |   2   |
|  486  |  642  | 3788  | +9.9930e+01 | 6.75e-02 | 8.87e-03 | 6.91e-08 | 1.00e+00 |  2.00e-02   |   2   |
|  487  |  643  | 3790  | +9.9919e+01 | 1.35e-01 | 8.81e-03 | 6.89e-08 | 1.00e+00 |  2.00e-02   |   2   |
|  488  |  645  | 3793  | +9.9919e+01 | 6.75e-02 | 8.81e-03 | 6.89e-08 | 1.00e+00 |  2.00e-02   |   2   |
|  489  |  646  | 3795  | +9.9907e+01 | 1.35e-01 | 8.75e-03 | 6.87e-08 | 1.00e+00 |  2.00e-02   |   2   |
|  490  |  648  | 3798  | +9.9907e+01 | 6.75e-02 | 8.75e-03 | 6.87e-08 | 1.00e+00 |  2.00e-02   |   2   |
|  491  |  649  | 3800  | +9.9896e+01 | 1.35e-01 | 8.69e-03 | 6.86e-08 | 1.00e+00 |  2.00e-02   |   2   |
|  492  |  651  | 3803  | +9.9896e+01 | 6.75e-02 | 8.69e-03 | 6.86e-08 | 1.00e+00 |  2.00e-02   |   2   |
|  493  |  652  | 3805  | +9.9885e+01 | 1.35e-01 | 8.63e-03 | 6.84e-08 | 1.00e+00 |  2.00e-02   |   2   |
|  494  |  654  | 3808  | +9.9885e+01 | 6.75e-02 | 8.63e-03 | 6.84e-08 | 1.00e+00 |  2.00e-02   |   2   |
|  495  |  655  | 3810  | +9.9874e+01 | 1.35e-01 | 8.57e-03 | 6.82e-08 | 1.00e+00 |  2.00e-02   |   2   |
|  496  |  657  | 3813  | +9.9874e+01 | 6.75e-02 | 8.57e-03 | 6.82e-08 | 1.00e+00 |  2.00e-02   |   2   |
|  497  |  658  | 3815  | +9.9862e+01 | 1.35e-01 | 8.51e-03 | 6.80e-08 | 1.00e+00 |  2.00e-02   |   2   |
|  498  |  660  | 3818  | +9.9862e+01 | 6.75e-02 | 8.51e-03 | 6.80e-08 | 1.00e+00 |  2.00e-02   |   2   |
|  499  |  661  | 3820  | +9.9851e+01 | 1.35e-01 | 8.45e-03 | 6.78e-08 | 1.00e+00 |  2.00e-02   |   2   |
|  500  |  663  | 3823  | +9.9851e+01 | 6.75e-02 | 8.45e-03 | 6.78e-08 | 1.00e+00 |  2.00e-02   |   2   |
|  501  |  664  | 3825  | +9.9841e+01 | 1.35e-01 | 8.39e-03 | 6.76e-08 | 1.00e+00 |  2.00e-02   |   2   |
|  502  |  666  | 3828  | +9.9841e+01 | 6.75e-02 | 8.39e-03 | 6.76e-08 | 1.00e+00 |  2.00e-02   |   2   |
|  503  |  667  | 3830  | +9.9830e+01 | 1.35e-01 | 8.33e-03 | 6.74e-08 | 1.00e+00 |  2.00e-02   |   2   |
|  504  |  669  | 3833  | +9.9830e+01 | 6.75e-02 | 8.33e-03 | 6.74e-08 | 1.00e+00 |  2.00e-02   |   2   |
|  505  |  670  | 3835  | +9.9819e+01 | 1.35e-01 | 8.29e-03 | 6.73e-08 | 1.00e+00 |  2.00e-02   |   2   |
|  506  |  672  | 3838  | +9.9819e+01 | 6.75e-02 | 8.29e-03 | 6.73e-08 | 1.00e+00 |  2.00e-02   |   2   |
|  507  |  673  | 3840  | +9.9808e+01 | 1.35e-01 | 8.25e-03 | 6.71e-08 | 1.00e+00 |  2.00e-02   |   2   |
|  508  |  675  | 3843  | +9.9808e+01 | 6.75e-02 | 8.25e-03 | 6.71e-08 | 1.00e+00 |  2.00e-02   |   2   |
|  509  |  676  | 3845  | +9.9798e+01 | 1.35e-01 | 8.21e-03 | 6.69e-08 | 1.00e+00 |  2.00e-02   |   2   |
|  510  |  678  | 3848  | +9.9798e+01 | 6.75e-02 | 8.21e-03 | 6.69e-08 | 1.00e+00 |  2.00e-02   |   2   |
|  511  |  679  | 3850  | +9.9787e+01 | 1.35e-01 | 8.17e-03 | 6.67e-08 | 1.00e+00 |  2.00e-02   |   2   |
|  512  |  681  | 3853  | +9.9787e+01 | 6.75e-02 | 8.17e-03 | 6.67e-08 | 1.00e+00 |  2.00e-02   |   2   |
|  513  |  682  | 3855  | +9.9777e+01 | 1.35e-01 | 8.13e-03 | 6.65e-08 | 1.00e+00 |  2.00e-02   |   2   |
|  514  |  684  | 3858  | +9.9777e+01 | 6.75e-02 | 8.13e-03 | 6.65e-08 | 1.00e+00 |  2.00e-02   |   2   |
|  515  |  685  | 3860  | +9.9767e+01 | 6.75e-02 | 8.09e-03 | 6.64e-08 | 1.00e+00 |  2.00e-02   |   2   |
|  516  |  686  | 3862  | +9.9756e+01 | 6.75e-02 | 8.05e-03 | 6.62e-08 | 1.00e+00 |  2.00e-02   |   2   |
|  517  |  687  | 3864  | +9.9746e+01 | 6.75e-02 | 8.01e-03 | 6.60e-08 | 1.00e+00 |  2.00e-02   |   2   |
|  518  |  688  | 3866  | +9.9736e+01 | 6.75e-02 | 7.97e-03 | 6.59e-08 | 1.00e+00 |  2.00e-02   |   2   |
|  519  |  689  | 3868  | +9.9726e+01 | 6.75e-02 | 7.93e-03 | 6.57e-08 | 1.00e+00 |  2.00e-02   |   2   |
|  520  |  690  | 3870  | +9.9716e+01 | 6.75e-02 | 7.89e-03 | 6.55e-08 | 1.00e+00 |  2.00e-02   |   2   |
|  521  |  691  | 3872  | +9.9706e+01 | 6.75e-02 | 7.85e-03 | 6.54e-08 | 1.00e+00 |  2.00e-02   |   2   |
|  522  |  692  | 3874  | +9.9696e+01 | 6.75e-02 | 7.81e-03 | 6.52e-08 | 1.00e+00 |  2.00e-02   |   2   |
|  523  |  693  | 3876  | +9.9686e+01 | 6.75e-02 | 7.77e-03 | 6.50e-08 | 1.00e+00 |  2.00e-02   |   2   |
|  524  |  694  | 3878  | +9.9677e+01 | 6.75e-02 | 7.74e-03 | 6.49e-08 | 1.00e+00 |  2.00e-02   |   2   |
|  525  |  695  | 3880  | +9.9667e+01 | 6.75e-02 | 7.70e-03 | 6.47e-08 | 1.00e+00 |  2.00e-02   |   2   |
|  526  |  696  | 3882  | +9.9658e+01 | 6.75e-02 | 7.66e-03 | 6.45e-08 | 1.00e+00 |  2.00e-02   |   2   |
|  527  |  697  | 3884  | +9.9648e+01 | 6.75e-02 | 7.62e-03 | 6.44e-08 | 1.00e+00 |  2.00e-02   |   2   |
|  528  |  698  | 3886  | +9.9639e+01 | 6.75e-02 | 7.58e-03 | 6.42e-08 | 1.00e+00 |  2.00e-02   |   2   |
|  529  |  699  | 3888  | +9.9629e+01 | 6.75e-02 | 7.55e-03 | 6.41e-08 | 1.00e+00 |  2.00e-02   |   2   |
|  530  |  700  | 3890  | +9.9620e+01 | 6.75e-02 | 7.51e-03 | 6.39e-08 | 1.00e+00 |  2.00e-02   |   2   |
|  531  |  701  | 3892  | +9.9611e+01 | 6.75e-02 | 7.47e-03 | 6.38e-08 | 1.00e+00 |  2.00e-02   |   2   |
|  532  |  702  | 3894  | +9.9602e+01 | 6.75e-02 | 7.44e-03 | 6.36e-08 | 1.00e+00 |  2.00e-02   |   2   |
|  533  |  703  | 3896  | +9.9593e+01 | 6.75e-02 | 7.40e-03 | 6.35e-08 | 1.00e+00 |  2.00e-02   |   2   |
|  534  |  704  | 3898  | +9.9584e+01 | 6.75e-02 | 7.36e-03 | 6.33e-08 | 1.00e+00 |  2.00e-02   |   2   |
|  535  |  705  | 3900  | +9.9575e+01 | 6.75e-02 | 7.33e-03 | 6.32e-08 | 1.00e+00 |  2.00e-02   |   2   |
|  536  |  706  | 3902  | +9.9566e+01 | 6.75e-02 | 7.29e-03 | 6.30e-08 | 1.00e+00 |  2.00e-02   |   2   |
