C:\Users\jnajmon\PycharmProjects\ANN_derivatives_TO\venv\Scripts\python.exe "C:\Program Files\JetBrains\PyCharm 2021.2.3\plugins\python\helpers\pydev\pydevconsole.py" --mode=client --port=59645
import sys; print('Python %s on %s' % (sys.version, sys.platform))
sys.path.extend(['C:\\Users\\jnajmon\\PycharmProjects\\ANN_derivatives_TO', 'C:/Users/jnajmon/PycharmProjects/ANN_derivatives_TO'])
Python 3.9.5 (tags/v3.9.5:0a7dcbd, May  3 2021, 17:27:52) [MSC v.1928 64 bit (AMD64)]
Type 'copyright', 'credits' or 'license' for more information
IPython 8.14.0 -- An enhanced Interactive Python. Type '?' for help.
PyDev console: using IPython 8.14.0
Python 3.9.5 (tags/v3.9.5:0a7dcbd, May  3 2021, 17:27:52) [MSC v.1928 64 bit (AMD64)] on win32
runfile('C:/Users/jnajmon/PycharmProjects/ANN_derivatives_TO/Run_HBTO_ANN.py', wdir='C:/Users/jnajmon/PycharmProjects/ANN_derivatives_TO')
2023-07-05 21:54:18.766368: W tensorflow/tsl/framework/cpu_allocator_impl.cc:83] Allocation of 6635520000 exceeds 10% of free system memory.
2023-07-05 21:54:19.371547: W tensorflow/tsl/framework/cpu_allocator_impl.cc:83] Allocation of 6635520000 exceeds 10% of free system memory.
2023-07-05 21:54:31.910016: W tensorflow/tsl/framework/cpu_allocator_impl.cc:83] Allocation of 6635520000 exceeds 10% of free system memory.
2023-07-05 21:54:32.496056: W tensorflow/tsl/framework/cpu_allocator_impl.cc:83] Allocation of 6635520000 exceeds 10% of free system memory.
| niter |f evals|CG iter|  obj func   |tr radius |   opt    |  c viol  | penalty  |barrier param|CG stop|
|  657  |  810  | 4191  | +8.4288e+01 | 1.58e-01 | 1.62e-02 | 8.62e-08 | 1.00e+00 |  4.00e-03   |   2   |
|  658  |  811  | 4193  | +8.4275e+01 | 1.58e-01 | 1.62e-02 | 8.63e-08 | 1.00e+00 |  4.00e-03   |   2   |
|  659  |  812  | 4195  | +8.4262e+01 | 1.58e-01 | 1.61e-02 | 8.64e-08 | 1.00e+00 |  4.00e-03   |   2   |
|  660  |  813  | 4197  | +8.4249e+01 | 1.58e-01 | 1.60e-02 | 8.64e-08 | 1.00e+00 |  4.00e-03   |   2   |
|  661  |  814  | 4199  | +8.4237e+01 | 1.58e-01 | 1.60e-02 | 8.65e-08 | 1.00e+00 |  4.00e-03   |   2   |
|  662  |  815  | 4201  | +8.4224e+01 | 1.58e-01 | 1.59e-02 | 8.65e-08 | 1.00e+00 |  4.00e-03   |   2   |
|  663  |  816  | 4203  | +8.4212e+01 | 1.58e-01 | 1.58e-02 | 8.65e-08 | 1.00e+00 |  4.00e-03   |   2   |
|  664  |  817  | 4205  | +8.4199e+01 | 1.58e-01 | 1.57e-02 | 8.66e-08 | 1.00e+00 |  4.00e-03   |   2   |
|  665  |  818  | 4207  | +8.4187e+01 | 1.58e-01 | 1.56e-02 | 8.66e-08 | 1.00e+00 |  4.00e-03   |   2   |
|  666  |  819  | 4209  | +8.4174e+01 | 1.58e-01 | 1.55e-02 | 8.66e-08 | 1.00e+00 |  4.00e-03   |   2   |
|  667  |  820  | 4211  | +8.4162e+01 | 1.58e-01 | 1.53e-02 | 8.66e-08 | 1.00e+00 |  4.00e-03   |   2   |
|  668  |  821  | 4214  | +8.4149e+01 | 1.58e-01 | 1.52e-02 | 8.65e-08 | 1.00e+00 |  4.00e-03   |   2   |
|  669  |  822  | 4217  | +8.4137e+01 | 1.58e-01 | 1.51e-02 | 8.63e-08 | 1.00e+00 |  4.00e-03   |   2   |
|  670  |  823  | 4220  | +8.4125e+01 | 1.58e-01 | 1.49e-02 | 8.60e-08 | 1.00e+00 |  4.00e-03   |   2   |
|  671  |  824  | 4223  | +8.4113e+01 | 1.58e-01 | 1.48e-02 | 8.58e-08 | 1.00e+00 |  4.00e-03   |   2   |
|  672  |  825  | 4226  | +8.4101e+01 | 1.58e-01 | 1.46e-02 | 8.56e-08 | 1.00e+00 |  4.00e-03   |   2   |
|  673  |  826  | 4229  | +8.4089e+01 | 1.58e-01 | 1.45e-02 | 8.55e-08 | 1.00e+00 |  4.00e-03   |   2   |
|  674  |  827  | 4232  | +8.4077e+01 | 1.58e-01 | 1.43e-02 | 8.53e-08 | 1.00e+00 |  4.00e-03   |   2   |
|  675  |  828  | 4235  | +8.4065e+01 | 1.58e-01 | 1.42e-02 | 8.51e-08 | 1.00e+00 |  4.00e-03   |   2   |
|  676  |  829  | 4238  | +8.4054e+01 | 1.58e-01 | 1.40e-02 | 8.49e-08 | 1.00e+00 |  4.00e-03   |   2   |
|  677  |  830  | 4241  | +8.4042e+01 | 1.58e-01 | 1.38e-02 | 8.47e-08 | 1.00e+00 |  4.00e-03   |   2   |
|  678  |  831  | 4244  | +8.4031e+01 | 1.58e-01 | 1.37e-02 | 8.45e-08 | 1.00e+00 |  4.00e-03   |   2   |
|  679  |  832  | 4247  | +8.4019e+01 | 1.58e-01 | 1.35e-02 | 8.44e-08 | 1.00e+00 |  4.00e-03   |   2   |
|  680  |  833  | 4250  | +8.4008e+01 | 1.58e-01 | 1.33e-02 | 8.42e-08 | 1.00e+00 |  4.00e-03   |   2   |
|  681  |  834  | 4253  | +8.3997e+01 | 1.58e-01 | 1.31e-02 | 8.41e-08 | 1.00e+00 |  4.00e-03   |   2   |
|  682  |  835  | 4256  | +8.3985e+01 | 1.58e-01 | 1.30e-02 | 8.39e-08 | 1.00e+00 |  4.00e-03   |   2   |
|  683  |  836  | 4259  | +8.3974e+01 | 1.58e-01 | 1.28e-02 | 8.37e-08 | 1.00e+00 |  4.00e-03   |   2   |
|  684  |  837  | 4262  | +8.3963e+01 | 1.58e-01 | 1.26e-02 | 8.36e-08 | 1.00e+00 |  4.00e-03   |   2   |
|  685  |  838  | 4265  | +8.3952e+01 | 1.58e-01 | 1.24e-02 | 8.34e-08 | 1.00e+00 |  4.00e-03   |   2   |
|  686  |  839  | 4268  | +8.3941e+01 | 1.58e-01 | 1.22e-02 | 8.33e-08 | 1.00e+00 |  4.00e-03   |   2   |
|  687  |  840  | 4271  | +8.3930e+01 | 1.58e-01 | 1.20e-02 | 8.31e-08 | 1.00e+00 |  4.00e-03   |   2   |
|  688  |  841  | 4274  | +8.3920e+01 | 1.58e-01 | 1.19e-02 | 8.29e-08 | 1.00e+00 |  4.00e-03   |   2   |
|  689  |  842  | 4277  | +8.3909e+01 | 1.58e-01 | 1.17e-02 | 8.27e-08 | 1.00e+00 |  4.00e-03   |   2   |
|  690  |  843  | 4280  | +8.3899e+01 | 1.58e-01 | 1.15e-02 | 8.25e-08 | 1.00e+00 |  4.00e-03   |   2   |
|  691  |  844  | 4283  | +8.3889e+01 | 1.58e-01 | 1.14e-02 | 8.23e-08 | 1.00e+00 |  4.00e-03   |   2   |
|  692  |  845  | 4286  | +8.3878e+01 | 1.58e-01 | 1.12e-02 | 8.22e-08 | 1.00e+00 |  4.00e-03   |   2   |
|  693  |  846  | 4289  | +8.3868e+01 | 1.58e-01 | 1.10e-02 | 8.20e-08 | 1.00e+00 |  4.00e-03   |   2   |
|  694  |  847  | 4292  | +8.3858e+01 | 1.58e-01 | 1.09e-02 | 8.18e-08 | 1.00e+00 |  4.00e-03   |   2   |
|  695  |  848  | 4295  | +8.3848e+01 | 1.58e-01 | 1.07e-02 | 8.16e-08 | 1.00e+00 |  4.00e-03   |   2   |
|  696  |  849  | 4298  | +8.3839e+01 | 1.58e-01 | 1.06e-02 | 8.14e-08 | 1.00e+00 |  4.00e-03   |   2   |
|  697  |  850  | 4301  | +8.3829e+01 | 1.58e-01 | 1.04e-02 | 8.13e-08 | 1.00e+00 |  4.00e-03   |   2   |
|  698  |  851  | 4304  | +8.3819e+01 | 1.58e-01 | 1.03e-02 | 8.11e-08 | 1.00e+00 |  4.00e-03   |   2   |
|  699  |  852  | 4307  | +8.3809e+01 | 1.58e-01 | 1.02e-02 | 8.09e-08 | 1.00e+00 |  4.00e-03   |   2   |
|  700  |  853  | 4310  | +8.3800e+01 | 1.58e-01 | 1.00e-02 | 8.08e-08 | 1.00e+00 |  4.00e-03   |   2   |
|  701  |  854  | 4313  | +8.3790e+01 | 1.58e-01 | 9.88e-03 | 8.06e-08 | 1.00e+00 |  4.00e-03   |   2   |
|  702  |  855  | 4316  | +8.3781e+01 | 1.58e-01 | 9.75e-03 | 8.05e-08 | 1.00e+00 |  4.00e-03   |   2   |
|  703  |  856  | 4319  | +8.3771e+01 | 1.58e-01 | 9.62e-03 | 8.03e-08 | 1.00e+00 |  4.00e-03   |   2   |
|  704  |  858  | 4322  | +8.3771e+01 | 7.89e-02 | 9.62e-03 | 8.03e-08 | 1.00e+00 |  4.00e-03   |   2   |
|  705  |  859  | 4323  | +8.3765e+01 | 7.89e-02 | 8.87e-03 | 3.17e-08 | 1.00e+00 |  4.00e-03   |   2   |
|  706  |  860  | 4324  | +8.3759e+01 | 7.89e-02 | 8.18e-03 | 3.20e-08 | 1.00e+00 |  4.00e-03   |   2   |
|  707  |  861  | 4325  | +8.3754e+01 | 7.89e-02 | 7.56e-03 | 3.23e-08 | 1.00e+00 |  4.00e-03   |   2   |
|  708  |  862  | 4326  | +8.3748e+01 | 7.89e-02 | 6.99e-03 | 3.25e-08 | 1.00e+00 |  4.00e-03   |   2   |
|  709  |  863  | 4327  | +8.3742e+01 | 7.89e-02 | 6.47e-03 | 3.27e-08 | 1.00e+00 |  4.00e-03   |   2   |
|  710  |  864  | 4328  | +8.3737e+01 | 7.89e-02 | 6.00e-03 | 3.29e-08 | 1.00e+00 |  4.00e-03   |   2   |
|  711  |  865  | 4329  | +8.3731e+01 | 7.89e-02 | 5.57e-03 | 3.30e-08 | 1.00e+00 |  4.00e-03   |   2   |
|  712  |  866  | 4330  | +8.3725e+01 | 7.89e-02 | 5.18e-03 | 3.32e-08 | 1.00e+00 |  4.00e-03   |   2   |
|  713  |  867  | 4331  | +8.3720e+01 | 7.89e-02 | 4.82e-03 | 3.33e-08 | 1.00e+00 |  4.00e-03   |   2   |
|  714  |  868  | 4332  | +8.3715e+01 | 7.89e-02 | 4.81e-03 | 3.34e-08 | 1.00e+00 |  4.00e-03   |   2   |
|  715  |  869  | 4333  | +8.3709e+01 | 7.89e-02 | 4.80e-03 | 3.35e-08 | 1.00e+00 |  4.00e-03   |   2   |
|  716  |  870  | 4334  | +8.3704e+01 | 7.89e-02 | 4.79e-03 | 3.36e-08 | 1.00e+00 |  4.00e-03   |   2   |
|  717  |  871  | 4335  | +8.3699e+01 | 7.89e-02 | 4.78e-03 | 3.37e-08 | 1.00e+00 |  4.00e-03   |   2   |
|  718  |  872  | 4336  | +8.3693e+01 | 7.89e-02 | 4.77e-03 | 3.37e-08 | 1.00e+00 |  4.00e-03   |   2   |
|  719  |  873  | 4337  | +8.3688e+01 | 7.89e-02 | 4.76e-03 | 3.38e-08 | 1.00e+00 |  4.00e-03   |   2   |
|  720  |  874  | 4338  | +8.3683e+01 | 7.89e-02 | 4.75e-03 | 3.39e-08 | 1.00e+00 |  4.00e-03   |   2   |
|  721  |  875  | 4339  | +8.3678e+01 | 7.89e-02 | 4.74e-03 | 3.39e-08 | 1.00e+00 |  4.00e-03   |   2   |
|  722  |  876  | 4340  | +8.3673e+01 | 7.89e-02 | 4.73e-03 | 3.40e-08 | 1.00e+00 |  4.00e-03   |   2   |
|  723  |  877  | 4341  | +8.3668e+01 | 7.89e-02 | 4.72e-03 | 3.40e-08 | 1.00e+00 |  4.00e-03   |   2   |
|  724  |  878  | 4342  | +8.3663e+01 | 7.89e-02 | 4.71e-03 | 3.40e-08 | 1.00e+00 |  4.00e-03   |   2   |
|  725  |  879  | 4343  | +8.3658e+01 | 7.89e-02 | 4.70e-03 | 3.41e-08 | 1.00e+00 |  4.00e-03   |   2   |
|  726  |  880  | 4344  | +8.3653e+01 | 7.89e-02 | 4.68e-03 | 3.41e-08 | 1.00e+00 |  4.00e-03   |   2   |
|  727  |  881  | 4345  | +8.3648e+01 | 7.89e-02 | 4.67e-03 | 3.41e-08 | 1.00e+00 |  4.00e-03   |   2   |
|  728  |  882  | 4346  | +8.3643e+01 | 7.89e-02 | 4.66e-03 | 3.42e-08 | 1.00e+00 |  4.00e-03   |   2   |
|  729  |  883  | 4347  | +8.3639e+01 | 7.89e-02 | 4.65e-03 | 3.42e-08 | 1.00e+00 |  4.00e-03   |   2   |
|  730  |  884  | 4348  | +8.3634e+01 | 7.89e-02 | 4.63e-03 | 3.42e-08 | 1.00e+00 |  4.00e-03   |   2   |
|  731  |  885  | 4349  | +8.3629e+01 | 7.89e-02 | 4.62e-03 | 3.43e-08 | 1.00e+00 |  4.00e-03   |   2   |
|  732  |  886  | 4350  | +8.3624e+01 | 7.89e-02 | 4.60e-03 | 3.43e-08 | 1.00e+00 |  4.00e-03   |   2   |
|  733  |  887  | 4351  | +8.3620e+01 | 7.89e-02 | 4.59e-03 | 3.43e-08 | 1.00e+00 |  4.00e-03   |   2   |
|  734  |  888  | 4352  | +8.3615e+01 | 7.89e-02 | 4.58e-03 | 3.43e-08 | 1.00e+00 |  4.00e-03   |   2   |
|  735  |  889  | 4353  | +8.3611e+01 | 7.89e-02 | 4.56e-03 | 3.43e-08 | 1.00e+00 |  4.00e-03   |   2   |
|  736  |  890  | 4354  | +8.3606e+01 | 7.89e-02 | 4.55e-03 | 3.44e-08 | 1.00e+00 |  4.00e-03   |   2   |
|  737  |  891  | 4355  | +8.3601e+01 | 7.89e-02 | 4.53e-03 | 3.44e-08 | 1.00e+00 |  4.00e-03   |   2   |
|  738  |  892  | 4356  | +8.3597e+01 | 7.89e-02 | 4.52e-03 | 3.44e-08 | 1.00e+00 |  4.00e-03   |   2   |
|  739  |  893  | 4357  | +8.3592e+01 | 7.89e-02 | 4.50e-03 | 3.44e-08 | 1.00e+00 |  4.00e-03   |   2   |
|  740  |  894  | 4358  | +8.3588e+01 | 7.89e-02 | 4.49e-03 | 3.44e-08 | 1.00e+00 |  4.00e-03   |   2   |
|  741  |  895  | 4359  | +8.3583e+01 | 7.89e-02 | 4.47e-03 | 3.45e-08 | 1.00e+00 |  4.00e-03   |   2   |
|  742  |  896  | 4360  | +8.3579e+01 | 7.89e-02 | 4.45e-03 | 3.45e-08 | 1.00e+00 |  4.00e-03   |   2   |
|  743  |  897  | 4361  | +8.3574e+01 | 7.89e-02 | 4.44e-03 | 3.45e-08 | 1.00e+00 |  4.00e-03   |   2   |
|  744  |  898  | 4362  | +8.3570e+01 | 7.89e-02 | 4.42e-03 | 3.45e-08 | 1.00e+00 |  4.00e-03   |   2   |
|  745  |  899  | 4363  | +8.3566e+01 | 7.89e-02 | 4.40e-03 | 3.45e-08 | 1.00e+00 |  4.00e-03   |   2   |
|  746  |  900  | 4364  | +8.3561e+01 | 7.89e-02 | 4.39e-03 | 3.45e-08 | 1.00e+00 |  4.00e-03   |   2   |
|  747  |  901  | 4365  | +8.3557e+01 | 7.89e-02 | 4.37e-03 | 3.46e-08 | 1.00e+00 |  4.00e-03   |   2   |
|  748  |  902  | 4366  | +8.3553e+01 | 7.89e-02 | 4.35e-03 | 3.46e-08 | 1.00e+00 |  4.00e-03   |   2   |
|  749  |  903  | 4367  | +8.3548e+01 | 7.89e-02 | 4.34e-03 | 3.46e-08 | 1.00e+00 |  4.00e-03   |   2   |
|  750  |  905  | 4368  | +8.3548e+01 | 3.94e-02 | 4.34e-03 | 3.46e-08 | 1.00e+00 |  4.00e-03   |   2   |
|  751  |  906  | 4369  | +8.3546e+01 | 3.94e-02 | 4.33e-03 | 8.65e-09 | 1.00e+00 |  4.00e-03   |   2   |
|  752  |  908  | 4370  | +8.3546e+01 | 1.97e-02 | 4.33e-03 | 8.65e-09 | 1.00e+00 |  4.00e-03   |   2   |
|  753  |  910  | 4371  | +8.3546e+01 | 9.86e-03 | 4.33e-03 | 8.65e-09 | 1.00e+00 |  4.00e-03   |   2   |
|  754  |  912  | 4372  | +8.3546e+01 | 4.93e-03 | 4.33e-03 | 8.65e-09 | 1.00e+00 |  4.00e-03   |   2   |
|  755  |  914  | 4373  | +8.3546e+01 | 2.46e-03 | 4.33e-03 | 8.65e-09 | 1.00e+00 |  4.00e-03   |   2   |
|  756  |  915  | 4374  | +8.3546e+01 | 2.46e-03 | 4.33e-03 | 3.38e-11 | 1.00e+00 |  4.00e-03   |   2   |
|  757  |  917  | 4375  | +8.3546e+01 | 1.23e-03 | 4.33e-03 | 3.38e-11 | 1.00e+00 |  4.00e-03   |   2   |
|  758  |  919  | 4376  | +8.3546e+01 | 6.16e-04 | 4.33e-03 | 3.38e-11 | 1.00e+00 |  4.00e-03   |   2   |
|  759  |  920  | 4376  | +8.3546e+01 | 1.00e+00 | 4.76e-03 | 3.38e-11 | 1.00e+00 |  8.00e-04   |   0   |
|  760  |  921  | 4380  | +8.3425e+01 | 2.00e+00 | 4.74e-03 | 1.01e-06 | 1.00e+00 |  8.00e-04   |   2   |
|  761  |  922  | 4386  | +8.3218e+01 | 4.00e+00 | 4.75e-03 | 2.57e-06 | 1.00e+00 |  8.00e-04   |   2   |
|  762  |  923  | 4394  | +8.2879e+01 | 8.00e+00 | 4.76e-03 | 6.39e-06 | 1.00e+00 |  8.00e-04   |   2   |
|  763  |  924  | 4412  | +8.2879e+01 | 8.00e-01 | 4.76e-03 | 6.39e-06 | 1.00e+00 |  8.00e-04   |   2   |
|  764  |  925  | 4416  | +8.2791e+01 | 1.60e+00 | 4.72e-03 | 6.56e-07 | 1.00e+00 |  8.00e-04   |   2   |
|  765  |  926  | 4421  | +8.2642e+01 | 3.20e+00 | 4.73e-03 | 1.59e-06 | 1.00e+00 |  8.00e-04   |   2   |
|  766  |  927  | 4429  | +8.2392e+01 | 6.40e+00 | 4.69e-03 | 4.03e-06 | 1.00e+00 |  8.00e-04   |   2   |
|  767  |  928  | 4443  | +8.2392e+01 | 6.40e-01 | 4.69e-03 | 4.03e-06 | 1.00e+00 |  8.00e-04   |   2   |
|  768  |  929  | 4447  | +8.2326e+01 | 1.28e+00 | 4.65e-03 | 4.67e-07 | 1.00e+00 |  8.00e-04   |   2   |
|  769  |  930  | 4452  | +8.2215e+01 | 2.56e+00 | 4.69e-03 | 1.02e-06 | 1.00e+00 |  8.00e-04   |   2   |
|  770  |  931  | 4459  | +8.2026e+01 | 5.12e+00 | 4.76e-03 | 2.48e-06 | 1.00e+00 |  8.00e-04   |   2   |
|  771  |  932  | 4469  | +8.1731e+01 | 1.02e+01 | 4.87e-03 | 5.71e-06 | 1.00e+00 |  8.00e-04   |   2   |
|  772  |  933  | 4498  | +8.1731e+01 | 1.02e+00 | 4.87e-03 | 5.71e-06 | 1.00e+00 |  8.00e-04   |   2   |
|  773  |  934  | 4503  | +8.1651e+01 | 2.03e+00 | 4.93e-03 | 6.49e-07 | 1.00e+00 |  8.00e-04   |   2   |
|  774  |  935  | 4510  | +8.1514e+01 | 4.07e+00 | 5.01e-03 | 1.39e-06 | 1.00e+00 |  8.00e-04   |   2   |
|  775  |  936  | 4520  | +8.1289e+01 | 8.14e+00 | 5.06e-03 | 3.35e-06 | 1.00e+00 |  8.00e-04   |   2   |
|  776  |  937  | 4540  | +8.1289e+01 | 8.14e-01 | 5.06e-03 | 3.35e-06 | 1.00e+00 |  8.00e-04   |   2   |
|  777  |  938  | 4544  | +8.1229e+01 | 1.63e+00 | 5.11e-03 | 4.40e-07 | 1.00e+00 |  8.00e-04   |   2   |
|  778  |  939  | 4550  | +8.1128e+01 | 3.26e+00 | 5.20e-03 | 8.71e-07 | 1.00e+00 |  8.00e-04   |   2   |
|  779  |  940  | 4559  | +8.0960e+01 | 6.51e+00 | 5.25e-03 | 2.06e-06 | 1.00e+00 |  8.00e-04   |   2   |
|  780  |  941  | 4573  | +8.0720e+01 | 6.51e+00 | 5.32e-03 | 3.99e-06 | 1.00e+00 |  8.00e-04   |   2   |
|  781  |  942  | 4588  | +8.0500e+01 | 6.51e+00 | 5.40e-03 | 3.36e-06 | 1.00e+00 |  8.00e-04   |   2   |
|  782  |  943  | 4604  | +8.0500e+01 | 6.51e-01 | 5.40e-03 | 3.36e-06 | 1.00e+00 |  8.00e-04   |   2   |
|  783  |  944  | 4609  | +8.0459e+01 | 1.30e+00 | 5.45e-03 | 2.43e-07 | 1.00e+00 |  8.00e-04   |   2   |
|  784  |  945  | 4616  | +8.0392e+01 | 2.60e+00 | 5.46e-03 | 4.25e-07 | 1.00e+00 |  8.00e-04   |   2   |
|  785  |  946  | 4626  | +8.0286e+01 | 5.21e+00 | 5.47e-03 | 9.17e-07 | 1.00e+00 |  8.00e-04   |   2   |
|  786  |  947  | 4640  | +8.0131e+01 | 5.21e+00 | 5.58e-03 | 1.69e-06 | 1.00e+00 |  8.00e-04   |   2   |
|  787  |  948  | 4656  | +7.9985e+01 | 5.21e+00 | 5.66e-03 | 1.70e-06 | 1.00e+00 |  8.00e-04   |   2   |
|  788  |  949  | 4674  | +7.9985e+01 | 5.21e-01 | 5.66e-03 | 1.70e-06 | 1.00e+00 |  8.00e-04   |   2   |
|  789  |  950  | 4680  | +7.9956e+01 | 1.04e+00 | 5.70e-03 | 1.43e-07 | 1.00e+00 |  8.00e-04   |   2   |
|  790  |  951  | 4688  | +7.9911e+01 | 2.08e+00 | 5.74e-03 | 2.44e-07 | 1.00e+00 |  8.00e-04   |   2   |
|  791  |  952  | 4699  | +7.9840e+01 | 2.08e+00 | 5.81e-03 | 4.64e-07 | 1.00e+00 |  8.00e-04   |   2   |
|  792  |  953  | 4710  | +7.9774e+01 | 2.08e+00 | 5.87e-03 | 4.32e-07 | 1.00e+00 |  8.00e-04   |   2   |
|  793  |  954  | 4721  | +7.9711e+01 | 2.08e+00 | 5.93e-03 | 4.08e-07 | 1.00e+00 |  8.00e-04   |   2   |
|  794  |  955  | 4732  | +7.9650e+01 | 2.08e+00 | 6.00e-03 | 3.85e-07 | 1.00e+00 |  8.00e-04   |   2   |
|  795  |  956  | 4742  | +7.9593e+01 | 2.08e+00 | 6.06e-03 | 3.62e-07 | 1.00e+00 |  8.00e-04   |   2   |
|  796  |  957  | 4752  | +7.9538e+01 | 2.08e+00 | 6.12e-03 | 3.38e-07 | 1.00e+00 |  8.00e-04   |   2   |
|  797  |  958  | 4763  | +7.9484e+01 | 2.08e+00 | 6.18e-03 | 3.16e-07 | 1.00e+00 |  8.00e-04   |   2   |
|  798  |  959  | 4774  | +7.9432e+01 | 2.08e+00 | 6.24e-03 | 2.86e-07 | 1.00e+00 |  8.00e-04   |   2   |
|  799  |  960  | 4785  | +7.9383e+01 | 2.08e+00 | 6.37e-03 | 2.63e-07 | 1.00e+00 |  8.00e-04   |   2   |
|  800  |  961  | 4796  | +7.9336e+01 | 2.08e+00 | 6.51e-03 | 2.45e-07 | 1.00e+00 |  8.00e-04   |   2   |
|  801  |  962  | 4808  | +7.9290e+01 | 2.08e+00 | 6.62e-03 | 2.29e-07 | 1.00e+00 |  8.00e-04   |   2   |
|  802  |  963  | 4820  | +7.9246e+01 | 2.08e+00 | 6.71e-03 | 2.19e-07 | 1.00e+00 |  8.00e-04   |   2   |
|  803  |  964  | 4832  | +7.9203e+01 | 2.08e+00 | 6.80e-03 | 2.17e-07 | 1.00e+00 |  8.00e-04   |   2   |
|  804  |  965  | 4843  | +7.9161e+01 | 2.08e+00 | 6.91e-03 | 2.19e-07 | 1.00e+00 |  8.00e-04   |   2   |
|  805  |  966  | 4854  | +7.9120e+01 | 2.08e+00 | 7.04e-03 | 2.14e-07 | 1.00e+00 |  8.00e-04   |   2   |
|  806  |  967  | 4865  | +7.9081e+01 | 2.08e+00 | 7.16e-03 | 2.03e-07 | 1.00e+00 |  8.00e-04   |   2   |
|  807  |  968  | 4876  | +7.9043e+01 | 2.08e+00 | 7.25e-03 | 1.90e-07 | 1.00e+00 |  8.00e-04   |   2   |
|  808  |  969  | 4888  | +7.9007e+01 | 2.08e+00 | 7.32e-03 | 1.72e-07 | 1.00e+00 |  8.00e-04   |   2   |
|  809  |  970  | 4900  | +7.8973e+01 | 2.08e+00 | 7.41e-03 | 1.56e-07 | 1.00e+00 |  8.00e-04   |   2   |
|  810  |  972  | 4913  | +7.8939e+01 | 2.08e+00 | 7.52e-03 | 4.32e-11 | 1.00e+00 |  8.00e-04   |   2   |
|  811  |  974  | 4927  | +7.8939e+01 | 1.04e+00 | 7.52e-03 | 4.32e-11 | 1.00e+00 |  8.00e-04   |   2   |
|  812  |  975  | 4938  | +7.8915e+01 | 2.08e+00 | 7.50e-03 | 4.42e-07 | 1.00e+00 |  8.00e-04   |   2   |
|  813  |  977  | 4952  | +7.8915e+01 | 1.04e+00 | 7.50e-03 | 4.42e-07 | 1.00e+00 |  8.00e-04   |   2   |
|  814  |  978  | 4963  | +7.8891e+01 | 2.08e+00 | 7.48e-03 | 4.52e-07 | 1.00e+00 |  8.00e-04   |   2   |
|  815  |  980  | 4978  | +7.8891e+01 | 1.04e+00 | 7.48e-03 | 4.52e-07 | 1.00e+00 |  8.00e-04   |   2   |
|  816  |  981  | 4990  | +7.8868e+01 | 2.08e+00 | 7.46e-03 | 4.60e-07 | 1.00e+00 |  8.00e-04   |   2   |
|  817  |  983  | 5005  | +7.8868e+01 | 1.04e+00 | 7.46e-03 | 4.60e-07 | 1.00e+00 |  8.00e-04   |   2   |
|  818  |  984  | 5017  | +7.8846e+01 | 2.08e+00 | 7.46e-03 | 4.70e-07 | 1.00e+00 |  8.00e-04   |   2   |
|  819  |  986  | 5032  | +7.8846e+01 | 1.04e+00 | 7.46e-03 | 4.70e-07 | 1.00e+00 |  8.00e-04   |   2   |
|  820  |  987  | 5044  | +7.8824e+01 | 2.08e+00 | 7.46e-03 | 4.86e-07 | 1.00e+00 |  8.00e-04   |   2   |
|  821  |  989  | 5060  | +7.8824e+01 | 1.04e+00 | 7.46e-03 | 4.86e-07 | 1.00e+00 |  8.00e-04   |   2   |
|  822  |  990  | 5072  | +7.8802e+01 | 2.08e+00 | 7.47e-03 | 5.00e-07 | 1.00e+00 |  8.00e-04   |   2   |
|  823  |  992  | 5088  | +7.8802e+01 | 1.04e+00 | 7.47e-03 | 5.00e-07 | 1.00e+00 |  8.00e-04   |   2   |
|  824  |  993  | 5101  | +7.8781e+01 | 1.04e+00 | 7.49e-03 | 5.05e-07 | 1.00e+00 |  8.00e-04   |   2   |
|  825  |  994  | 5114  | +7.8760e+01 | 1.04e+00 | 7.50e-03 | 4.95e-07 | 1.00e+00 |  8.00e-04   |   2   |
|  826  |  995  | 5128  | +7.8740e+01 | 1.04e+00 | 7.49e-03 | 4.66e-07 | 1.00e+00 |  8.00e-04   |   2   |
|  827  |  996  | 5142  | +7.8721e+01 | 1.04e+00 | 7.49e-03 | 4.61e-07 | 1.00e+00 |  8.00e-04   |   2   |
|  828  |  997  | 5155  | +7.8701e+01 | 1.04e+00 | 7.51e-03 | 4.94e-07 | 1.00e+00 |  8.00e-04   |   2   |
|  829  |  998  | 5168  | +7.8683e+01 | 1.04e+00 | 7.53e-03 | 4.53e-07 | 1.00e+00 |  8.00e-04   |   2   |
|  830  |  999  | 5181  | +7.8665e+01 | 1.04e+00 | 7.56e-03 | 3.96e-07 | 1.00e+00 |  8.00e-04   |   2   |
|  831  | 1000  | 5194  | +7.8647e+01 | 1.04e+00 | 7.65e-03 | 4.04e-07 | 1.00e+00 |  8.00e-04   |   2   |
|  832  | 1001  | 5206  | +7.8628e+01 | 1.04e+00 | 7.72e-03 | 4.39e-07 | 1.00e+00 |  8.00e-04   |   2   |
|  833  | 1002  | 5218  | +7.8610e+01 | 1.04e+00 | 7.79e-03 | 4.08e-07 | 1.00e+00 |  8.00e-04   |   2   |
